fila,subfila,columna,subcolumna,valor
Barcelona,31 MAT. PRIMAS ANIMALES Y VEGETAL,2019,EXPORT,"453275809,12"
Barcelona,32 MENAS Y MINERALES,2019,EXPORT,"485444296,98"
Barcelona,41 METALES NO FERROSOS,2019,EXPORT,"773593160,35"
Barcelona,42 HIERRO Y ACERO,2019,EXPORT,"1191563317,88"
Barcelona,43 PRODUCTOS QUIMICOS,2019,EXPORT,"15863801675,00"
Barcelona,44 OTRAS SEMIMANUFACTURAS,2019,EXPORT,"1885493384,14"
Barcelona,51 MAQ. ESPECIFICA CIERTAS INDUST,2019,EXPORT,"3694556100,31"
Barcelona,52 EQUIPO OFICINA Y TELECOMUNIC.,2019,EXPORT,"456561368,77"
Barcelona,53 MATERIAL TRANSPORTE,2019,EXPORT,"1436820103,89"
Barcelona,54 OTROS BIENES DE EQUIPO,2019,EXPORT,"4967790968,88"
Barcelona,61 AUTOMOVILES Y MOTOS,2019,EXPORT,"7099723652,97"
Barcelona,62 COMPONENTES DEL AUTOMOVIL,2019,EXPORT,"2191326125,47"
Barcelona,71 ELECTRODOMESTICOS,2019,EXPORT,"257285485,69"
Barcelona,72 ELECTRONICA DE CONSUMO,2019,EXPORT,"31429635,54"
Barcelona,73 MUEBLES,2019,EXPORT,"368217460,20"
Barcelona,74 OTROS BIENES CONSUMO DURADERO,2019,EXPORT,"123072502,73"
Barcelona,81 TEXTILES Y CONFECCION,2019,EXPORT,"4875674349,01"
Barcelona,82 CALZADO,2019,EXPORT,"279861745,94"
Barcelona,83 JUGUETES,2019,EXPORT,"516268069,98"
Barcelona,84 ALFARERIA,2019,EXPORT,"10822937,22"
Barcelona,85 JOYERIA Y RELOJES,2019,EXPORT,"301957384,62"
Barcelona,86 CUERO Y MANUFACTURAS DEL CUERO,2019,EXPORT,"218843880,19"
Barcelona,87 OTRAS MANUFACTURAS DE CONSUMO,2019,EXPORT,"1585020115,10"
Barcelona,90 OTRAS MERCANCIAS,2019,EXPORT,"642732905,32"
Girona,Total seleccionado,2019,EXPORT,"5782429300,93"
Girona,11 PRODUCTOS CÁRNICOS,2019,EXPORT,"1937806457,65"
Girona,12 LACTEOS Y HUEVOS,2019,EXPORT,"51544481,35"
Girona,13 PRODUCTOS PESQUEROS,2019,EXPORT,"34368988,20"
Girona,14 CEREALES,2019,EXPORT,"1398659,22"
Girona,"15 FRUTAS, HORTALIZAS Y LEGUMBRES",2019,EXPORT,"56141135,88"
Girona,"16 AZUCAR, CAFE Y CACAO",2019,EXPORT,"293764369,12"
Girona,17 PREPARADOS ALIMENTICIOS,2019,EXPORT,"147452426,23"
Girona,18 BEBIDAS,2019,EXPORT,"26021013,02"
Girona,19 TABACOS,2019,EXPORT,"14939,85"
Girona,1A GRASAS Y ACEITES,2019,EXPORT,"38294362,78"
Girona,1B SEMILLAS Y FRUTOS OLEAGINOSOS,2019,EXPORT,"844126,92"
Girona,1C PIENSOS ANIMALES,2019,EXPORT,"22655141,02"
Girona,21 CARBON,2019,EXPORT,"30121,92"
Girona,22 PETROLEO Y DERIVADOS,2019,EXPORT,"42237146,39"
Girona,23 GAS,2019,EXPORT,"11681,15"
Girona,24 CORRIENTE ELECTRICA,2019,EXPORT,
Girona,31 MAT. PRIMAS ANIMALES Y VEGETAL,2019,EXPORT,"89685369,02"
Girona,32 MENAS Y MINERALES,2019,EXPORT,"43467567,09"
Girona,41 METALES NO FERROSOS,2019,EXPORT,"19495214,19"
Girona,42 HIERRO Y ACERO,2019,EXPORT,"34226444,66"
Girona,43 PRODUCTOS QUIMICOS,2019,EXPORT,"969225318,58"
Girona,44 OTRAS SEMIMANUFACTURAS,2019,EXPORT,"423824932,11"
Girona,51 MAQ. ESPECIFICA CIERTAS INDUST,2019,EXPORT,"472994526,74"
Girona,52 EQUIPO OFICINA Y TELECOMUNIC.,2019,EXPORT,"20377661,20"
Girona,53 MATERIAL TRANSPORTE,2019,EXPORT,"81207510,24"
Girona,54 OTROS BIENES DE EQUIPO,2019,EXPORT,"285354412,79"
Girona,61 AUTOMOVILES Y MOTOS,2019,EXPORT,"88679793,52"
Girona,62 COMPONENTES DEL AUTOMOVIL,2019,EXPORT,"70278204,14"
Girona,71 ELECTRODOMESTICOS,2019,EXPORT,"16612183,02"
Girona,72 ELECTRONICA DE CONSUMO,2019,EXPORT,"327680,36"
Girona,73 MUEBLES,2019,EXPORT,"67926051,38"
Girona,74 OTROS BIENES CONSUMO DURADERO,2019,EXPORT,"23517574,76"
Girona,81 TEXTILES Y CONFECCION,2019,EXPORT,"241772275,92"
Girona,82 CALZADO,2019,EXPORT,"25319742,10"
Girona,83 JUGUETES,2019,EXPORT,"25827161,79"
Girona,84 ALFARERIA,2019,EXPORT,"8437179,12"
Girona,85 JOYERIA Y RELOJES,2019,EXPORT,"1719265,87"
Girona,86 CUERO Y MANUFACTURAS DEL CUERO,2019,EXPORT,"16126816,98"
Girona,87 OTRAS MANUFACTURAS DE CONSUMO,2019,EXPORT,"99712879,59"
Girona,90 OTRAS MERCANCIAS,2019,EXPORT,"3728485,06"
Lleida,Total seleccionado,2019,EXPORT,"2121849593,74"
Lleida,11 PRODUCTOS CÁRNICOS,2019,EXPORT,"280632196,37"
Lleida,12 LACTEOS Y HUEVOS,2019,EXPORT,"27158560,14"
Lleida,13 PRODUCTOS PESQUEROS,2019,EXPORT,"829936,03"
Lleida,14 CEREALES,2019,EXPORT,"6171914,96"
Lleida,"15 FRUTAS, HORTALIZAS Y LEGUMBRES",2019,EXPORT,"499466346,08"
Lleida,"16 AZUCAR, CAFE Y CACAO",2019,EXPORT,"3552268,66"
Lleida,17 PREPARADOS ALIMENTICIOS,2019,EXPORT,"31242636,52"
Lleida,18 BEBIDAS,2019,EXPORT,"33836133,76"
Lleida,19 TABACOS,2019,EXPORT,"456,00"
Lleida,1A GRASAS Y ACEITES,2019,EXPORT,"261632499,41"
Lleida,1B SEMILLAS Y FRUTOS OLEAGINOSOS,2019,EXPORT,"1293062,42"
Lleida,1C PIENSOS ANIMALES,2019,EXPORT,"187202139,73"
Lleida,21 CARBON,2019,EXPORT,
Lleida,22 PETROLEO Y DERIVADOS,2019,EXPORT,"719021,86"
Lleida,23 GAS,2019,EXPORT,"196404,03"
Lleida,24 CORRIENTE ELECTRICA,2019,EXPORT,
Lleida,31 MAT. PRIMAS ANIMALES Y VEGETAL,2019,EXPORT,"22249214,27"
Lleida,32 MENAS Y MINERALES,2019,EXPORT,"10266750,59"
Lleida,41 METALES NO FERROSOS,2019,EXPORT,"27824575,95"
Lleida,42 HIERRO Y ACERO,2019,EXPORT,"24020606,53"
Lleida,43 PRODUCTOS QUIMICOS,2019,EXPORT,"134153281,23"
Lleida,44 OTRAS SEMIMANUFACTURAS,2019,EXPORT,"112490949,29"
Lleida,51 MAQ. ESPECIFICA CIERTAS INDUST,2019,EXPORT,"111934528,05"
Lleida,52 EQUIPO OFICINA Y TELECOMUNIC.,2019,EXPORT,"19382660,30"
Lleida,53 MATERIAL TRANSPORTE,2019,EXPORT,"13976960,43"
Lleida,54 OTROS BIENES DE EQUIPO,2019,EXPORT,"53797241,74"
Lleida,61 AUTOMOVILES Y MOTOS,2019,EXPORT,"10867453,69"
Lleida,62 COMPONENTES DEL AUTOMOVIL,2019,EXPORT,"49935410,48"
Lleida,71 ELECTRODOMESTICOS,2019,EXPORT,"16949709,60"
Lleida,72 ELECTRONICA DE CONSUMO,2019,EXPORT,"317606,56"
Lleida,73 MUEBLES,2019,EXPORT,"39907330,02"
Lleida,74 OTROS BIENES CONSUMO DURADERO,2019,EXPORT,"1196725,19"
Lleida,81 TEXTILES Y CONFECCION,2019,EXPORT,"27932614,73"
Lleida,82 CALZADO,2019,EXPORT,"4522004,14"
Lleida,83 JUGUETES,2019,EXPORT,"1245523,61"
Lleida,84 ALFARERIA,2019,EXPORT,"264577,93"
Lleida,85 JOYERIA Y RELOJES,2019,EXPORT,"36891051,88"
Lleida,86 CUERO Y MANUFACTURAS DEL CUERO,2019,EXPORT,"128080,11"
Lleida,87 OTRAS MANUFACTURAS DE CONSUMO,2019,EXPORT,"63046002,93"
Lleida,90 OTRAS MERCANCIAS,2019,EXPORT,"4615158,52"
Tarragona,Total seleccionado,2019,EXPORT,"8785964352,06"
Tarragona,11 PRODUCTOS CÁRNICOS,2019,EXPORT,"61971504,70"
Tarragona,12 LACTEOS Y HUEVOS,2019,EXPORT,"1724358,95"
Tarragona,13 PRODUCTOS PESQUEROS,2019,EXPORT,"36564026,68"
Tarragona,14 CEREALES,2019,EXPORT,"8051666,45"
Tarragona,"15 FRUTAS, HORTALIZAS Y LEGUMBRES",2019,EXPORT,"314233987,60"
Tarragona,"16 AZUCAR, CAFE Y CACAO",2019,EXPORT,"14060112,99"
Tarragona,17 PREPARADOS ALIMENTICIOS,2019,EXPORT,"366921680,16"
Tarragona,18 BEBIDAS,2019,EXPORT,"56804901,02"
Tarragona,19 TABACOS,2019,EXPORT,"51269,36"
Tarragona,1A GRASAS Y ACEITES,2019,EXPORT,"96357916,57"
Tarragona,1B SEMILLAS Y FRUTOS OLEAGINOSOS,2019,EXPORT,"111605,81"
Tarragona,1C PIENSOS ANIMALES,2019,EXPORT,"110563397,00"
Tarragona,21 CARBON,2019,EXPORT,"23564830,37"
Tarragona,22 PETROLEO Y DERIVADOS,2019,EXPORT,"1445097054,36"
Tarragona,23 GAS,2019,EXPORT,"97323013,87"
Tarragona,24 CORRIENTE ELECTRICA,2019,EXPORT,
Tarragona,31 MAT. PRIMAS ANIMALES Y VEGETAL,2019,EXPORT,"72039221,19"
Tarragona,32 MENAS Y MINERALES,2019,EXPORT,"68992597,64"
Tarragona,41 METALES NO FERROSOS,2019,EXPORT,"22466683,73"
Tarragona,42 HIERRO Y ACERO,2019,EXPORT,"16095400,98"
Tarragona,43 PRODUCTOS QUIMICOS,2019,EXPORT,"2976080460,70"
Tarragona,44 OTRAS SEMIMANUFACTURAS,2019,EXPORT,"214209927,80"
Tarragona,51 MAQ. ESPECIFICA CIERTAS INDUST,2019,EXPORT,"216849274,07"
Tarragona,52 EQUIPO OFICINA Y TELECOMUNIC.,2019,EXPORT,"179574779,73"
Tarragona,53 MATERIAL TRANSPORTE,2019,EXPORT,"24520558,31"
Tarragona,54 OTROS BIENES DE EQUIPO,2019,EXPORT,"709639103,06"
Tarragona,61 AUTOMOVILES Y MOTOS,2019,EXPORT,"26884054,59"
Tarragona,62 COMPONENTES DEL AUTOMOVIL,2019,EXPORT,"190373085,83"
Tarragona,71 ELECTRODOMESTICOS,2019,EXPORT,"12560462,03"
Tarragona,72 ELECTRONICA DE CONSUMO,2019,EXPORT,"1645628,98"
Tarragona,73 MUEBLES,2019,EXPORT,"158164771,26"
Tarragona,74 OTROS BIENES CONSUMO DURADERO,2019,EXPORT,"14857316,70"
Tarragona,81 TEXTILES Y CONFECCION,2019,EXPORT,"420366113,91"
Tarragona,82 CALZADO,2019,EXPORT,"13871657,45"
Tarragona,83 JUGUETES,2019,EXPORT,"634445696,79"
Tarragona,84 ALFARERIA,2019,EXPORT,"1883437,71"
Tarragona,85 JOYERIA Y RELOJES,2019,EXPORT,"1980656,44"
Tarragona,86 CUERO Y MANUFACTURAS DEL CUERO,2019,EXPORT,"10016559,98"
Tarragona,87 OTRAS MANUFACTURAS DE CONSUMO,2019,EXPORT,"121830206,01"
Tarragona,90 OTRAS MERCANCIAS,2019,EXPORT,"43215371,28"
Alicante,Total seleccionado,2019,EXPORT,"5321047183,87"
Alicante,11 PRODUCTOS CÁRNICOS,2019,EXPORT,"20879124,90"
Alicante,12 LACTEOS Y HUEVOS,2019,EXPORT,"5534451,39"
Alicante,13 PRODUCTOS PESQUEROS,2019,EXPORT,"56807319,90"
Alicante,14 CEREALES,2019,EXPORT,"231957,44"
Alicante,"15 FRUTAS, HORTALIZAS Y LEGUMBRES",2019,EXPORT,"1107572095,86"
Alicante,"16 AZUCAR, CAFE Y CACAO",2019,EXPORT,"47097327,49"
Alicante,17 PREPARADOS ALIMENTICIOS,2019,EXPORT,"57231126,02"
Alicante,18 BEBIDAS,2019,EXPORT,"30295974,13"
Alicante,19 TABACOS,2019,EXPORT,"2294744,00"
Alicante,1A GRASAS Y ACEITES,2019,EXPORT,"12197175,60"
Alicante,1B SEMILLAS Y FRUTOS OLEAGINOSOS,2019,EXPORT,"207339,19"
Alicante,1C PIENSOS ANIMALES,2019,EXPORT,"5327083,14"
Alicante,21 CARBON,2019,EXPORT,"269283,92"
Alicante,22 PETROLEO Y DERIVADOS,2019,EXPORT,"127022602,43"
Alicante,23 GAS,2019,EXPORT,"462,51"
Alicante,24 CORRIENTE ELECTRICA,2019,EXPORT,
Alicante,31 MAT. PRIMAS ANIMALES Y VEGETAL,2019,EXPORT,"72238798,78"
Alicante,32 MENAS Y MINERALES,2019,EXPORT,"76604452,81"
Alicante,41 METALES NO FERROSOS,2019,EXPORT,"252296776,51"
Alicante,42 HIERRO Y ACERO,2019,EXPORT,"39068822,43"
Alicante,43 PRODUCTOS QUIMICOS,2019,EXPORT,"484010783,94"
Alicante,44 OTRAS SEMIMANUFACTURAS,2019,EXPORT,"335795930,81"
Alicante,51 MAQ. ESPECIFICA CIERTAS INDUST,2019,EXPORT,"141193118,17"
Alicante,52 EQUIPO OFICINA Y TELECOMUNIC.,2019,EXPORT,"51077841,75"
Alicante,53 MATERIAL TRANSPORTE,2019,EXPORT,"27795486,99"
Alicante,54 OTROS BIENES DE EQUIPO,2019,EXPORT,"124523116,28"
Alicante,61 AUTOMOVILES Y MOTOS,2019,EXPORT,"62547809,73"
Alicante,62 COMPONENTES DEL AUTOMOVIL,2019,EXPORT,"24598435,09"
Alicante,71 ELECTRODOMESTICOS,2019,EXPORT,"8835151,40"
Alicante,72 ELECTRONICA DE CONSUMO,2019,EXPORT,"1143322,65"
Alicante,73 MUEBLES,2019,EXPORT,"93131816,68"
Alicante,74 OTROS BIENES CONSUMO DURADERO,2019,EXPORT,"4915294,19"
Alicante,81 TEXTILES Y CONFECCION,2019,EXPORT,"458468322,14"
Alicante,82 CALZADO,2019,EXPORT,"1185176326,19"
Alicante,83 JUGUETES,2019,EXPORT,"150181892,05"
Alicante,84 ALFARERIA,2019,EXPORT,"1132913,20"
Alicante,85 JOYERIA Y RELOJES,2019,EXPORT,"5122062,38"
Alicante,86 CUERO Y MANUFACTURAS DEL CUERO,2019,EXPORT,"115890746,27"
Alicante,87 OTRAS MANUFACTURAS DE CONSUMO,2019,EXPORT,"92170505,02"
Alicante,90 OTRAS MERCANCIAS,2019,EXPORT,"40159390,49"
Castellón,Total seleccionado,2019,EXPORT,"7864124752,41"
Castellón,11 PRODUCTOS CÁRNICOS,2019,EXPORT,"8541038,87"
Castellón,12 LACTEOS Y HUEVOS,2019,EXPORT,"1275927,59"
Castellón,13 PRODUCTOS PESQUEROS,2019,EXPORT,"77063638,62"
Castellón,14 CEREALES,2019,EXPORT,"541675,71"
Castellón,"15 FRUTAS, HORTALIZAS Y LEGUMBRES",2019,EXPORT,"827709316,49"
Castellón,"16 AZUCAR, CAFE Y CACAO",2019,EXPORT,"10166259,81"
Castellón,17 PREPARADOS ALIMENTICIOS,2019,EXPORT,"7140553,57"
Castellón,18 BEBIDAS,2019,EXPORT,"5681803,37"
Castellón,19 TABACOS,2019,EXPORT,
Castellón,1A GRASAS Y ACEITES,2019,EXPORT,"525289,42"
Castellón,1B SEMILLAS Y FRUTOS OLEAGINOSOS,2019,EXPORT,"10943,17"
Castellón,1C PIENSOS ANIMALES,2019,EXPORT,"9694580,05"
Castellón,21 CARBON,2019,EXPORT,"906334,08"
Castellón,22 PETROLEO Y DERIVADOS,2019,EXPORT,"929223635,24"
Castellón,23 GAS,2019,EXPORT,
Castellón,24 CORRIENTE ELECTRICA,2019,EXPORT,
Castellón,31 MAT. PRIMAS ANIMALES Y VEGETAL,2019,EXPORT,"24483561,16"
Castellón,32 MENAS Y MINERALES,2019,EXPORT,"76044617,23"
Castellón,41 METALES NO FERROSOS,2019,EXPORT,"23132019,17"
Castellón,42 HIERRO Y ACERO,2019,EXPORT,"37561956,63"
Castellón,43 PRODUCTOS QUIMICOS,2019,EXPORT,"2076217689,23"
Castellón,44 OTRAS SEMIMANUFACTURAS,2019,EXPORT,"2827382506,58"
Castellón,51 MAQ. ESPECIFICA CIERTAS INDUST,2019,EXPORT,"172582624,93"
Castellón,52 EQUIPO OFICINA Y TELECOMUNIC.,2019,EXPORT,"80512605,31"
Castellón,53 MATERIAL TRANSPORTE,2019,EXPORT,"9747490,65"
Castellón,54 OTROS BIENES DE EQUIPO,2019,EXPORT,"206731945,30"
Castellón,61 AUTOMOVILES Y MOTOS,2019,EXPORT,"150785257,19"
Castellón,62 COMPONENTES DEL AUTOMOVIL,2019,EXPORT,"58630251,46"
Castellón,71 ELECTRODOMESTICOS,2019,EXPORT,"1925636,12"
Castellón,72 ELECTRONICA DE CONSUMO,2019,EXPORT,"174964,75"
Castellón,73 MUEBLES,2019,EXPORT,"93525170,37"
Castellón,74 OTROS BIENES CONSUMO DURADERO,2019,EXPORT,"3103343,42"
Castellón,81 TEXTILES Y CONFECCION,2019,EXPORT,"41565511,41"
Castellón,82 CALZADO,2019,EXPORT,"3869030,48"
Castellón,83 JUGUETES,2019,EXPORT,"2959789,88"
Castellón,84 ALFARERIA,2019,EXPORT,"166824,10"
Castellón,85 JOYERIA Y RELOJES,2019,EXPORT,"56194,53"
Castellón,86 CUERO Y MANUFACTURAS DEL CUERO,2019,EXPORT,"3462796,30"
Castellón,87 OTRAS MANUFACTURAS DE CONSUMO,2019,EXPORT,"79763669,98"
Castellón,90 OTRAS MERCANCIAS,2019,EXPORT,"11258300,24"
Valencia,Total seleccionado,2019,EXPORT,"17975021441,10"
Valencia,11 PRODUCTOS CÁRNICOS,2019,EXPORT,"131222431,65"
Valencia,12 LACTEOS Y HUEVOS,2019,EXPORT,"100555484,45"
Valencia,13 PRODUCTOS PESQUEROS,2019,EXPORT,"134468447,42"
Valencia,14 CEREALES,2019,EXPORT,"89109080,12"
Valencia,"15 FRUTAS, HORTALIZAS Y LEGUMBRES",2019,EXPORT,"2513794744,73"
Valencia,"16 AZUCAR, CAFE Y CACAO",2019,EXPORT,"153316347,20"
Valencia,17 PREPARADOS ALIMENTICIOS,2019,EXPORT,"168904636,26"
Valencia,18 BEBIDAS,2019,EXPORT,"316521883,18"
Valencia,19 TABACOS,2019,EXPORT,"2124937,40"
Valencia,1A GRASAS Y ACEITES,2019,EXPORT,"47612699,63"
Valencia,1B SEMILLAS Y FRUTOS OLEAGINOSOS,2019,EXPORT,"4184106,64"
Valencia,1C PIENSOS ANIMALES,2019,EXPORT,"27980235,94"
Valencia,21 CARBON,2019,EXPORT,"1945548,82"
Valencia,22 PETROLEO Y DERIVADOS,2019,EXPORT,"258616015,90"
Valencia,23 GAS,2019,EXPORT,"6812,99"
Valencia,24 CORRIENTE ELECTRICA,2019,EXPORT,
Valencia,31 MAT. PRIMAS ANIMALES Y VEGETAL,2019,EXPORT,"254309264,65"
Valencia,32 MENAS Y MINERALES,2019,EXPORT,"119653799,98"
Valencia,41 METALES NO FERROSOS,2019,EXPORT,"75181264,19"
Valencia,42 HIERRO Y ACERO,2019,EXPORT,"358219128,09"
Valencia,43 PRODUCTOS QUIMICOS,2019,EXPORT,"1673096292,96"
Valencia,44 OTRAS SEMIMANUFACTURAS,2019,EXPORT,"464325126,68"
Valencia,51 MAQ. ESPECIFICA CIERTAS INDUST,2019,EXPORT,"753741441,06"
Valencia,52 EQUIPO OFICINA Y TELECOMUNIC.,2019,EXPORT,"166834185,73"
Valencia,53 MATERIAL TRANSPORTE,2019,EXPORT,"815029435,93"
Valencia,54 OTROS BIENES DE EQUIPO,2019,EXPORT,"997585930,62"
Valencia,61 AUTOMOVILES Y MOTOS,2019,EXPORT,"5482131876,02"
Valencia,62 COMPONENTES DEL AUTOMOVIL,2019,EXPORT,"1164699834,64"
Valencia,71 ELECTRODOMESTICOS,2019,EXPORT,"26902727,06"
Valencia,72 ELECTRONICA DE CONSUMO,2019,EXPORT,"59406039,59"
Valencia,73 MUEBLES,2019,EXPORT,"363906291,71"
Valencia,74 OTROS BIENES CONSUMO DURADERO,2019,EXPORT,"26526776,32"
Valencia,81 TEXTILES Y CONFECCION,2019,EXPORT,"433396666,77"
Valencia,82 CALZADO,2019,EXPORT,"36113067,36"
Valencia,83 JUGUETES,2019,EXPORT,"55502344,26"
Valencia,84 ALFARERIA,2019,EXPORT,"42366679,65"
Valencia,85 JOYERIA Y RELOJES,2019,EXPORT,"12926714,56"
Valencia,86 CUERO Y MANUFACTURAS DEL CUERO,2019,EXPORT,"50665516,28"
Valencia,87 OTRAS MANUFACTURAS DE CONSUMO,2019,EXPORT,"530961932,07"
Valencia,90 OTRAS MERCANCIAS,2019,EXPORT,"61175692,59"
Badajoz,Total seleccionado,2019,EXPORT,"1633372448,31"
Badajoz,11 PRODUCTOS CÁRNICOS,2019,EXPORT,"59195435,01"
Badajoz,12 LACTEOS Y HUEVOS,2019,EXPORT,"3772633,82"
Badajoz,13 PRODUCTOS PESQUEROS,2019,EXPORT,"2049898,88"
Badajoz,14 CEREALES,2019,EXPORT,"10096402,82"
Badajoz,"15 FRUTAS, HORTALIZAS Y LEGUMBRES",2019,EXPORT,"492596061,40"
Badajoz,"16 AZUCAR, CAFE Y CACAO",2019,EXPORT,"1850264,96"
Badajoz,17 PREPARADOS ALIMENTICIOS,2019,EXPORT,"35233868,92"
Badajoz,18 BEBIDAS,2019,EXPORT,"102553467,53"
Badajoz,19 TABACOS,2019,EXPORT,
Badajoz,1A GRASAS Y ACEITES,2019,EXPORT,"53460084,91"
Badajoz,1B SEMILLAS Y FRUTOS OLEAGINOSOS,2019,EXPORT,"2340956,61"
Badajoz,1C PIENSOS ANIMALES,2019,EXPORT,"22629344,34"
Badajoz,21 CARBON,2019,EXPORT,
Badajoz,22 PETROLEO Y DERIVADOS,2019,EXPORT,"7782181,07"
Badajoz,23 GAS,2019,EXPORT,"305,64"
Badajoz,24 CORRIENTE ELECTRICA,2019,EXPORT,
Badajoz,31 MAT. PRIMAS ANIMALES Y VEGETAL,2019,EXPORT,"104109867,13"
Badajoz,32 MENAS Y MINERALES,2019,EXPORT,"11830976,01"
Badajoz,41 METALES NO FERROSOS,2019,EXPORT,"59142930,22"
Badajoz,42 HIERRO Y ACERO,2019,EXPORT,"222288100,21"
Badajoz,43 PRODUCTOS QUIMICOS,2019,EXPORT,"76462647,54"
Badajoz,44 OTRAS SEMIMANUFACTURAS,2019,EXPORT,"118403076,31"
Badajoz,51 MAQ. ESPECIFICA CIERTAS INDUST,2019,EXPORT,"12306883,39"
Badajoz,52 EQUIPO OFICINA Y TELECOMUNIC.,2019,EXPORT,"101309,88"
Badajoz,53 MATERIAL TRANSPORTE,2019,EXPORT,"481106,07"
Badajoz,54 OTROS BIENES DE EQUIPO,2019,EXPORT,"42879402,64"
Badajoz,61 AUTOMOVILES Y MOTOS,2019,EXPORT,"126142,46"
Badajoz,62 COMPONENTES DEL AUTOMOVIL,2019,EXPORT,"120331163,90"
Badajoz,71 ELECTRODOMESTICOS,2019,EXPORT,"2419836,81"
Badajoz,72 ELECTRONICA DE CONSUMO,2019,EXPORT,"24783,35"
Badajoz,73 MUEBLES,2019,EXPORT,"4902693,95"
Badajoz,74 OTROS BIENES CONSUMO DURADERO,2019,EXPORT,"8361240,98"
Badajoz,81 TEXTILES Y CONFECCION,2019,EXPORT,"7779952,27"
Badajoz,82 CALZADO,2019,EXPORT,"328135,47"
Badajoz,83 JUGUETES,2019,EXPORT,"314817,98"
Badajoz,84 ALFARERIA,2019,EXPORT,"213916,80"
Badajoz,85 JOYERIA Y RELOJES,2019,EXPORT,"5825624,20"
Badajoz,86 CUERO Y MANUFACTURAS DEL CUERO,2019,EXPORT,"2081,03"
Badajoz,87 OTRAS MANUFACTURAS DE CONSUMO,2019,EXPORT,"40714393,08"
Badajoz,90 OTRAS MERCANCIAS,2019,EXPORT,"460460,72"
Cáceres,Total seleccionado,2019,EXPORT,"455992258,47"
Cáceres,11 PRODUCTOS CÁRNICOS,2019,EXPORT,"12653999,69"
Cáceres,12 LACTEOS Y HUEVOS,2019,EXPORT,"1441352,33"
Cáceres,13 PRODUCTOS PESQUEROS,2019,EXPORT,"2595852,77"
Cáceres,14 CEREALES,2019,EXPORT,"430636,67"
Cáceres,"15 FRUTAS, HORTALIZAS Y LEGUMBRES",2019,EXPORT,"103213372,92"
Cáceres,"16 AZUCAR, CAFE Y CACAO",2019,EXPORT,"6320184,60"
Cáceres,17 PREPARADOS ALIMENTICIOS,2019,EXPORT,"44483583,19"
Cáceres,18 BEBIDAS,2019,EXPORT,"2528437,82"
Cáceres,19 TABACOS,2019,EXPORT,"80720152,53"
Cáceres,1A GRASAS Y ACEITES,2019,EXPORT,"5699570,97"
Cáceres,1B SEMILLAS Y FRUTOS OLEAGINOSOS,2019,EXPORT,
Cáceres,1C PIENSOS ANIMALES,2019,EXPORT,"2047296,64"
Cáceres,21 CARBON,2019,EXPORT,
Cáceres,22 PETROLEO Y DERIVADOS,2019,EXPORT,"2379667,90"
Cáceres,23 GAS,2019,EXPORT,"1160,00"
Cáceres,24 CORRIENTE ELECTRICA,2019,EXPORT,
Cáceres,31 MAT. PRIMAS ANIMALES Y VEGETAL,2019,EXPORT,"5874458,13"
Cáceres,32 MENAS Y MINERALES,2019,EXPORT,"1681379,05"
Cáceres,41 METALES NO FERROSOS,2019,EXPORT,"3819,20"
Cáceres,42 HIERRO Y ACERO,2019,EXPORT,"965865,74"
Cáceres,43 PRODUCTOS QUIMICOS,2019,EXPORT,"53474012,09"
Cáceres,44 OTRAS SEMIMANUFACTURAS,2019,EXPORT,"42256436,52"
Cáceres,51 MAQ. ESPECIFICA CIERTAS INDUST,2019,EXPORT,"3199127,21"
Cáceres,52 EQUIPO OFICINA Y TELECOMUNIC.,2019,EXPORT,"147584,62"
Cáceres,53 MATERIAL TRANSPORTE,2019,EXPORT,"142205,06"
Cáceres,54 OTROS BIENES DE EQUIPO,2019,EXPORT,"60914509,72"
Cáceres,61 AUTOMOVILES Y MOTOS,2019,EXPORT,"291250,01"
Cáceres,62 COMPONENTES DEL AUTOMOVIL,2019,EXPORT,"1205682,30"
Cáceres,71 ELECTRODOMESTICOS,2019,EXPORT,"1242,13"
Cáceres,72 ELECTRONICA DE CONSUMO,2019,EXPORT,"429,26"
Cáceres,73 MUEBLES,2019,EXPORT,"339484,42"
Cáceres,74 OTROS BIENES CONSUMO DURADERO,2019,EXPORT,"7166,77"
Cáceres,81 TEXTILES Y CONFECCION,2019,EXPORT,"17253258,36"
Cáceres,82 CALZADO,2019,EXPORT,"25626,30"
Cáceres,83 JUGUETES,2019,EXPORT,"12353,60"
Cáceres,84 ALFARERIA,2019,EXPORT,
Cáceres,85 JOYERIA Y RELOJES,2019,EXPORT,"5352,19"
Cáceres,86 CUERO Y MANUFACTURAS DEL CUERO,2019,EXPORT,"1263,45"
Cáceres,87 OTRAS MANUFACTURAS DE CONSUMO,2019,EXPORT,"3423109,18"
Cáceres,90 OTRAS MERCANCIAS,2019,EXPORT,"251375,13"
"Coruña, A",Total seleccionado,2019,EXPORT,"10965518744,94"
"Coruña, A",11 PRODUCTOS CÁRNICOS,2019,EXPORT,"15441678,99"
"Coruña, A",12 LACTEOS Y HUEVOS,2019,EXPORT,"21568863,11"
"Coruña, A",13 PRODUCTOS PESQUEROS,2019,EXPORT,"705955340,35"
"Coruña, A",14 CEREALES,2019,EXPORT,"526322,76"
"Coruña, A","15 FRUTAS, HORTALIZAS Y LEGUMBRES",2019,EXPORT,"1281888,63"
"Coruña, A","16 AZUCAR, CAFE Y CACAO",2019,EXPORT,"885397,95"
